query_id,query_label,query_uspc,query_png,candidate_id,candidate_label,candidate_uspc,candidate_png,candidate_rank
D558217,negative,D14,data\processed\D558217.png,D1053201,positive,D14,data\processed\D1053201.png,5
D556914,negative,D24,data\processed\D556914.png,D1054574,positive,D24,data\processed\D1054574.png,1
D556914,negative,D24,data\processed\D556914.png,D1055290,positive,D24,data\processed\D1055290.png,2
D556914,negative,D24,data\processed\D556914.png,D1051385,positive,D24,data\processed\D1051385.png,3
D556914,negative,D24,data\processed\D556914.png,D1055309,positive,D24,data\processed\D1055309.png,4
D556914,negative,D24,data\processed\D556914.png,D24_gen_microscope,negative,D24,data\processed\D24_gen_microscope.png,5
D553986,negative,D9,data\processed\D553986.png,D556564,negative,D9,data\processed\D556564.png,1
D553986,negative,D9,data\processed\D553986.png,D549111,negative,D9,data\processed\D549111.png,2
D553986,negative,D9,data\processed\D553986.png,D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,3
D553986,negative,D9,data\processed\D553986.png,D9_gen_box,negative,D9,data\processed\D9_gen_box.png,4
D553986,negative,D9,data\processed\D553986.png,D1054855,positive,D9,data\processed\D1054855.png,5
D549866,negative,D26,data\processed\D549866.png,D26_gen_sparkle,negative,D26,data\processed\D26_gen_sparkle.png,1
D549866,negative,D26,data\processed\D549866.png,D26_gen_lightbulb,negative,D26,data\processed\D26_gen_lightbulb.png,2
D549866,negative,D26,data\processed\D549866.png,D1050503,positive,D26,data\processed\D1050503.png,3
D549866,negative,D26,data\processed\D549866.png,D1056301,positive,D26,data\processed\D1056301.png,4
D549866,negative,D26,data\processed\D549866.png,D1054615,positive,D26,data\processed\D1054615.png,5
D556024,negative,D8,data\processed\D556024.png,D1045582,positive,D8,data\processed\D1045582.png,1
D556024,negative,D8,data\processed\D556024.png,D8_gen_level,negative,D8,data\processed\D8_gen_level.png,2
D556024,negative,D8,data\processed\D556024.png,D1053694,positive,D8,data\processed\D1053694.png,3
D556024,negative,D8,data\processed\D556024.png,D556560,negative,D8,data\processed\D556560.png,4
D556024,negative,D8,data\processed\D556024.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,5
D555238,negative,D23,data\processed\D555238.png,D551335,negative,D23,data\processed\D551335.png,1
D555238,negative,D23,data\processed\D555238.png,D1051327,positive,D23,data\processed\D1051327.png,2
D555238,negative,D23,data\processed\D555238.png,D1050408,positive,D23,data\processed\D1050408.png,3
D555238,negative,D23,data\processed\D555238.png,D556318,negative,D23,data\processed\D556318.png,4
D555238,negative,D23,data\processed\D555238.png,D23_gen_fan,negative,D23,data\processed\D23_gen_fan.png,5
D558354,negative,D24,data\processed\D558354.png,D1055309,positive,D24,data\processed\D1055309.png,1
D558354,negative,D24,data\processed\D558354.png,D24_gen_thermometer,negative,D24,data\processed\D24_gen_thermometer.png,2
D558354,negative,D24,data\processed\D558354.png,D556914,negative,D24,data\processed\D556914.png,3
D558354,negative,D24,data\processed\D558354.png,D552249,negative,D24,data\processed\D552249.png,4
D558354,negative,D24,data\processed\D558354.png,D549328,negative,D24,data\processed\D549328.png,5
D551968,negative,D9,data\processed\D551968.png,D1053711,positive,D9,data\processed\D1053711.png,1
D551968,negative,D9,data\processed\D551968.png,D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,2
D551968,negative,D9,data\processed\D551968.png,D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,3
D551968,negative,D9,data\processed\D551968.png,D1051730,positive,D9,data\processed\D1051730.png,4
D551968,negative,D9,data\processed\D551968.png,D1055697,positive,D9,data\processed\D1055697.png,5
D556564,negative,D9,data\processed\D556564.png,D553986,negative,D9,data\processed\D553986.png,1
D556564,negative,D9,data\processed\D556564.png,D549111,negative,D9,data\processed\D549111.png,2
D556564,negative,D9,data\processed\D556564.png,D1040651,positive,D9,data\processed\D1040651.png,3
D556564,negative,D9,data\processed\D556564.png,D1053711,positive,D9,data\processed\D1053711.png,4
D556564,negative,D9,data\processed\D556564.png,D9_gen_box,negative,D9,data\processed\D9_gen_box.png,5
D558118,negative,D12,data\processed\D558118.png,D12_gen_wheel,negative,D12,data\processed\D12_gen_wheel.png,1
D558118,negative,D12,data\processed\D558118.png,D553067,negative,D12,data\processed\D553067.png,2
D558118,negative,D12,data\processed\D558118.png,D1055773,positive,D12,data\processed\D1055773.png,3
D558118,negative,D12,data\processed\D558118.png,D1050952,positive,D12,data\processed\D1050952.png,4
D558118,negative,D12,data\processed\D558118.png,D1055796,positive,D12,data\processed\D1055796.png,5
D552249,negative,D24,data\processed\D552249.png,D1050475,positive,D24,data\processed\D1050475.png,1
D552249,negative,D24,data\processed\D552249.png,D556914,negative,D24,data\processed\D556914.png,2
D552249,negative,D24,data\processed\D552249.png,D24_gen_microscope,negative,D24,data\processed\D24_gen_microscope.png,3
D552249,negative,D24,data\processed\D552249.png,D548834,negative,D24,data\processed\D548834.png,4
D552249,negative,D24,data\processed\D552249.png,D1050455,positive,D24,data\processed\D1050455.png,5
D550874,negative,D26,data\processed\D550874.png,D549866,negative,D26,data\processed\D549866.png,1
D550874,negative,D26,data\processed\D550874.png,D26_gen_sparkle,negative,D26,data\processed\D26_gen_sparkle.png,2
D550874,negative,D26,data\processed\D550874.png,D558388,negative,D26,data\processed\D558388.png,3
D550874,negative,D26,data\processed\D550874.png,D26_gen_lightbulb,negative,D26,data\processed\D26_gen_lightbulb.png,4
D550874,negative,D26,data\processed\D550874.png,D550868,negative,D26,data\processed\D550868.png,5
D548834,negative,D24,data\processed\D548834.png,D1050455,positive,D24,data\processed\D1050455.png,1
D548834,negative,D24,data\processed\D548834.png,D1051385,positive,D24,data\processed\D1051385.png,2
D548834,negative,D24,data\processed\D548834.png,D24_gen_thermometer,negative,D24,data\processed\D24_gen_thermometer.png,3
D548834,negative,D24,data\processed\D548834.png,D1049406,positive,D24,data\processed\D1049406.png,4
D548834,negative,D24,data\processed\D548834.png,D1055309,positive,D24,data\processed\D1055309.png,5
D550868,negative,D26,data\processed\D550868.png,D26_gen_star,negative,D26,data\processed\D26_gen_star.png,1
D550868,negative,D26,data\processed\D550868.png,D1050559,positive,D26,data\processed\D1050559.png,2
D550868,negative,D26,data\processed\D550868.png,D558388,negative,D26,data\processed\D558388.png,3
D550868,negative,D26,data\processed\D550868.png,D549866,negative,D26,data\processed\D549866.png,4
D550868,negative,D26,data\processed\D550868.png,D26_gen_sparkle,negative,D26,data\processed\D26_gen_sparkle.png,5
D549111,negative,D9,data\processed\D549111.png,D556564,negative,D9,data\processed\D556564.png,1
D549111,negative,D9,data\processed\D549111.png,D553986,negative,D9,data\processed\D553986.png,2
D549111,negative,D9,data\processed\D549111.png,D554517,negative,D9,data\processed\D554517.png,3
D549111,negative,D9,data\processed\D549111.png,D9_gen_box,negative,D9,data\processed\D9_gen_box.png,4
D549111,negative,D9,data\processed\D549111.png,D551554,negative,D9,data\processed\D551554.png,5
D555158,negative,D14,data\processed\D555158.png,D1053170,positive,D14,data\processed\D1053170.png,1
D555158,negative,D14,data\processed\D555158.png,D14_gen_headphones,negative,D14,data\processed\D14_gen_headphones.png,2
D555158,negative,D14,data\processed\D555158.png,D1055965,positive,D14,data\processed\D1055965.png,3
D555158,negative,D14,data\processed\D555158.png,D555647,negative,D14,data\processed\D555647.png,4
D555158,negative,D14,data\processed\D555158.png,D1053201,positive,D14,data\processed\D1053201.png,5
D557534,negative,D6,data\processed\D557534.png,D553871,negative,D6,data\processed\D553871.png,1
D557534,negative,D6,data\processed\D557534.png,D556479,negative,D6,data\processed\D556479.png,2
D557534,negative,D6,data\processed\D557534.png,D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,3
D557534,negative,D6,data\processed\D557534.png,D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,4
D557534,negative,D6,data\processed\D557534.png,D1055593,positive,D6,data\processed\D1055593.png,5
D551335,negative,D23,data\processed\D551335.png,D23_gen_fan,negative,D23,data\processed\D23_gen_fan.png,1
D551335,negative,D23,data\processed\D551335.png,D555238,negative,D23,data\processed\D555238.png,2
D551335,negative,D23,data\processed\D551335.png,D1051327,positive,D23,data\processed\D1051327.png,3
D551335,negative,D23,data\processed\D551335.png,D1050408,positive,D23,data\processed\D1050408.png,4
D551335,negative,D23,data\processed\D551335.png,D556318,negative,D23,data\processed\D556318.png,5
D552946,negative,D8,data\processed\D552946.png,D1054822,positive,D8,data\processed\D1054822.png,1
D552946,negative,D8,data\processed\D552946.png,D1053694,positive,D8,data\processed\D1053694.png,2
D552946,negative,D8,data\processed\D552946.png,D1052987,positive,D8,data\processed\D1052987.png,3
D552946,negative,D8,data\processed\D552946.png,D1047660,positive,D8,data\processed\D1047660.png,4
D552946,negative,D8,data\processed\D552946.png,D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,5
D555254,negative,D24,data\processed\D555254.png,D24_gen_pill,negative,D24,data\processed\D24_gen_pill.png,1
D555254,negative,D24,data\processed\D555254.png,D24_gen_bandage,negative,D24,data\processed\D24_gen_bandage.png,2
D555254,negative,D24,data\processed\D555254.png,D24_gen_syringe,negative,D24,data\processed\D24_gen_syringe.png,3
D555254,negative,D24,data\processed\D555254.png,D1056227,positive,D24,data\processed\D1056227.png,4
D555254,negative,D24,data\processed\D555254.png,D1055290,positive,D24,data\processed\D1055290.png,5
D553067,negative,D12,data\processed\D553067.png,D1055773,positive,D12,data\processed\D1055773.png,1
D553067,negative,D12,data\processed\D553067.png,D1051771,positive,D12,data\processed\D1051771.png,2
D553067,negative,D12,data\processed\D553067.png,D12_gen_wheel,negative,D12,data\processed\D12_gen_wheel.png,3
D553067,negative,D12,data\processed\D553067.png,D558118,negative,D12,data\processed\D558118.png,4
D553067,negative,D12,data\processed\D553067.png,D1052459,positive,D12,data\processed\D1052459.png,5
D554517,negative,D9,data\processed\D554517.png,D1050879,positive,D9,data\processed\D1050879.png,1
D554517,negative,D9,data\processed\D554517.png,D1040651,positive,D9,data\processed\D1040651.png,2
D554517,negative,D9,data\processed\D554517.png,D1052403,positive,D9,data\processed\D1052403.png,3
D554517,negative,D9,data\processed\D554517.png,D1055697,positive,D9,data\processed\D1055697.png,4
D554517,negative,D9,data\processed\D554517.png,D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,5
D557433,negative,D26,data\processed\D557433.png,D1050559,positive,D26,data\processed\D1050559.png,1
D557433,negative,D26,data\processed\D557433.png,D1050551,positive,D26,data\processed\D1050551.png,2
D557433,negative,D26,data\processed\D557433.png,D26_gen_flashlight,negative,D26,data\processed\D26_gen_flashlight.png,3
D557433,negative,D26,data\processed\D557433.png,D550868,negative,D26,data\processed\D550868.png,4
D557433,negative,D26,data\processed\D557433.png,D558388,negative,D26,data\processed\D558388.png,5
D553930,negative,D8,data\processed\D553930.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,1
D553930,negative,D8,data\processed\D553930.png,D1045582,positive,D8,data\processed\D1045582.png,2
D553930,negative,D8,data\processed\D553930.png,D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,3
D553930,negative,D8,data\processed\D553930.png,D556560,negative,D8,data\processed\D556560.png,4
D553930,negative,D8,data\processed\D553930.png,D1054283,positive,D8,data\processed\D1054283.png,5
D553054,negative,D12,data\processed\D553054.png,D12_gen_motorcycle,negative,D12,data\processed\D12_gen_motorcycle.png,1
D553054,negative,D12,data\processed\D553054.png,D1054913,positive,D12,data\processed\D1054913.png,2
D553054,negative,D12,data\processed\D553054.png,D1055839,positive,D12,data\processed\D1055839.png,3
D553054,negative,D12,data\processed\D553054.png,D1052459,positive,D12,data\processed\D1052459.png,4
D553054,negative,D12,data\processed\D553054.png,D553067,negative,D12,data\processed\D553067.png,5
D554386,negative,D6,data\processed\D554386.png,D557534,negative,D6,data\processed\D557534.png,1
D554386,negative,D6,data\processed\D554386.png,D557928,negative,D6,data\processed\D557928.png,2
D554386,negative,D6,data\processed\D554386.png,D1055570,positive,D6,data\processed\D1055570.png,3
D554386,negative,D6,data\processed\D554386.png,D6_gen_table,negative,D6,data\processed\D6_gen_table.png,4
D554386,negative,D6,data\processed\D554386.png,D1051626,positive,D6,data\processed\D1051626.png,5
D551742,negative,D23,data\processed\D551742.png,D23_gen_showerhead,negative,D23,data\processed\D23_gen_showerhead.png,1
D551742,negative,D23,data\processed\D551742.png,D23_gen_fan,negative,D23,data\processed\D23_gen_fan.png,2
D551742,negative,D23,data\processed\D551742.png,D1056164,positive,D23,data\processed\D1056164.png,3
D551742,negative,D23,data\processed\D551742.png,D550813,negative,D23,data\processed\D550813.png,4
D551742,negative,D23,data\processed\D551742.png,D1056136,positive,D23,data\processed\D1056136.png,5
D553871,negative,D6,data\processed\D553871.png,D1051626,positive,D6,data\processed\D1051626.png,1
D553871,negative,D6,data\processed\D553871.png,D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,2
D553871,negative,D6,data\processed\D553871.png,D1055609,positive,D6,data\processed\D1055609.png,3
D553871,negative,D6,data\processed\D553871.png,D1054730,positive,D6,data\processed\D1054730.png,4
D553871,negative,D6,data\processed\D553871.png,D1050765,positive,D6,data\processed\D1050765.png,5
D555647,negative,D14,data\processed\D555647.png,D14_gen_keyboard,negative,D14,data\processed\D14_gen_keyboard.png,1
D555647,negative,D14,data\processed\D555647.png,D1051888,positive,D14,data\processed\D1051888.png,2
D555647,negative,D14,data\processed\D555647.png,D14_gen_headphones,negative,D14,data\processed\D14_gen_headphones.png,3
D555647,negative,D14,data\processed\D555647.png,D1055910,positive,D14,data\processed\D1055910.png,4
D555647,negative,D14,data\processed\D555647.png,D14_gen_tablet,negative,D14,data\processed\D14_gen_tablet.png,5
D554118,negative,D14,data\processed\D554118.png,D1055910,positive,D14,data\processed\D1055910.png,1
D554118,negative,D14,data\processed\D554118.png,D1055070,positive,D14,data\processed\D1055070.png,2
D554118,negative,D14,data\processed\D554118.png,D557695,negative,D14,data\processed\D557695.png,3
D554118,negative,D14,data\processed\D554118.png,D1055965,positive,D14,data\processed\D1055965.png,4
D554118,negative,D14,data\processed\D554118.png,D14_gen_desktop,negative,D14,data\processed\D14_gen_desktop.png,5
D557695,negative,D14,data\processed\D557695.png,D1055045,positive,D14,data\processed\D1055045.png,1
D557695,negative,D14,data\processed\D557695.png,D1055965,positive,D14,data\processed\D1055965.png,2
D557695,negative,D14,data\processed\D557695.png,D1053191,positive,D14,data\processed\D1053191.png,3
D557695,negative,D14,data\processed\D557695.png,D14_gen_desktop,negative,D14,data\processed\D14_gen_desktop.png,4
D557695,negative,D14,data\processed\D557695.png,D1055910,positive,D14,data\processed\D1055910.png,5
D556103,negative,D12,data\processed\D556103.png,D1051805,positive,D12,data\processed\D1051805.png,1
D556103,negative,D12,data\processed\D556103.png,D1054917,positive,D12,data\processed\D1054917.png,2
D556103,negative,D12,data\processed\D556103.png,D1055822,positive,D12,data\processed\D1055822.png,3
D556103,negative,D12,data\processed\D556103.png,D1054329,positive,D12,data\processed\D1054329.png,4
D556103,negative,D12,data\processed\D556103.png,D1052459,positive,D12,data\processed\D1052459.png,5
D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,D1055609,positive,D6,data\processed\D1055609.png,1
D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,2
D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,D1054730,positive,D6,data\processed\D1054730.png,3
D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,D553871,negative,D6,data\processed\D553871.png,4
D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,5
D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,D6_gen_bed,negative,D6,data\processed\D6_gen_bed.png,1
D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,2
D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,3
D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,D1054227,positive,D6,data\processed\D1054227.png,4
D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,5
D6_gen_table,negative,D6,data\processed\D6_gen_table.png,D6_gen_bed,negative,D6,data\processed\D6_gen_bed.png,1
D6_gen_table,negative,D6,data\processed\D6_gen_table.png,D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,2
D6_gen_table,negative,D6,data\processed\D6_gen_table.png,D555945,negative,D6,data\processed\D555945.png,3
D6_gen_table,negative,D6,data\processed\D6_gen_table.png,D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,4
D6_gen_table,negative,D6,data\processed\D6_gen_table.png,D1055593,positive,D6,data\processed\D1055593.png,5
D6_gen_bed,negative,D6,data\processed\D6_gen_bed.png,D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,1
D6_gen_bed,negative,D6,data\processed\D6_gen_bed.png,D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,2
D6_gen_bed,negative,D6,data\processed\D6_gen_bed.png,D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,3
D6_gen_bed,negative,D6,data\processed\D6_gen_bed.png,D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,4
D6_gen_bed,negative,D6,data\processed\D6_gen_bed.png,D6_gen_table,negative,D6,data\processed\D6_gen_table.png,5
D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,D6_gen_table,negative,D6,data\processed\D6_gen_table.png,1
D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,2
D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,3
D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,D1055534,positive,D6,data\processed\D1055534.png,4
D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,D6_gen_bed,negative,D6,data\processed\D6_gen_bed.png,5
D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,1
D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,D1055570,positive,D6,data\processed\D1055570.png,2
D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,D1050765,positive,D6,data\processed\D1050765.png,3
D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,D1049700,positive,D6,data\processed\D1049700.png,4
D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,5
D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,1
D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,2
D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,D8_gen_level,negative,D8,data\processed\D8_gen_level.png,3
D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,4
D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,5
D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,1
D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,D557097,negative,D8,data\processed\D557097.png,2
D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,D8_gen_level,negative,D8,data\processed\D8_gen_level.png,3
D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,4
D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,5
D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,1
D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,2
D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,3
D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,4
D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,D8_gen_level,negative,D8,data\processed\D8_gen_level.png,5
D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,1
D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,D8_gen_level,negative,D8,data\processed\D8_gen_level.png,2
D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,3
D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,4
D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,5
D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,1
D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,2
D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,3
D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,D8_gen_level,negative,D8,data\processed\D8_gen_level.png,4
D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,5
D8_gen_level,negative,D8,data\processed\D8_gen_level.png,D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,1
D8_gen_level,negative,D8,data\processed\D8_gen_level.png,D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,2
D8_gen_level,negative,D8,data\processed\D8_gen_level.png,D8_gen_pliers,negative,D8,data\processed\D8_gen_pliers.png,3
D8_gen_level,negative,D8,data\processed\D8_gen_level.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,4
D8_gen_level,negative,D8,data\processed\D8_gen_level.png,D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,5
D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,D1055697,positive,D9,data\processed\D1055697.png,1
D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,2
D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,D9_gen_box,negative,D9,data\processed\D9_gen_box.png,3
D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,D1043352,positive,D9,data\processed\D1043352.png,4
D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,D1051730,positive,D9,data\processed\D1051730.png,5
D9_gen_box,negative,D9,data\processed\D9_gen_box.png,D1043332,positive,D9,data\processed\D1043332.png,1
D9_gen_box,negative,D9,data\processed\D9_gen_box.png,D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,2
D9_gen_box,negative,D9,data\processed\D9_gen_box.png,D1042123,positive,D9,data\processed\D1042123.png,3
D9_gen_box,negative,D9,data\processed\D9_gen_box.png,D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,4
D9_gen_box,negative,D9,data\processed\D9_gen_box.png,D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,5
D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,D9_gen_jar,negative,D9,data\processed\D9_gen_jar.png,1
D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,2
D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,3
D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,D9_gen_box,negative,D9,data\processed\D9_gen_box.png,4
D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,5
D9_gen_jar,negative,D9,data\processed\D9_gen_jar.png,D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,1
D9_gen_jar,negative,D9,data\processed\D9_gen_jar.png,D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,2
D9_gen_jar,negative,D9,data\processed\D9_gen_jar.png,D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,3
D9_gen_jar,negative,D9,data\processed\D9_gen_jar.png,D9_gen_box,negative,D9,data\processed\D9_gen_box.png,4
D9_gen_jar,negative,D9,data\processed\D9_gen_jar.png,D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,5
D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,D9_gen_box,negative,D9,data\processed\D9_gen_box.png,1
D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,2
D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,D9_gen_jar,negative,D9,data\processed\D9_gen_jar.png,3
D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,4
D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,5
D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,1
D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,D9_gen_bag,negative,D9,data\processed\D9_gen_bag.png,2
D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,D9_gen_box,negative,D9,data\processed\D9_gen_box.png,3
D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,D9_gen_tin_can,negative,D9,data\processed\D9_gen_tin_can.png,4
D9_gen_spray_can,negative,D9,data\processed\D9_gen_spray_can.png,D9_gen_jar,negative,D9,data\processed\D9_gen_jar.png,5
D12_gen_bicycle,negative,D12,data\processed\D12_gen_bicycle.png,D1051779,positive,D12,data\processed\D1051779.png,1
D12_gen_bicycle,negative,D12,data\processed\D12_gen_bicycle.png,D12_gen_car,negative,D12,data\processed\D12_gen_car.png,2
D12_gen_bicycle,negative,D12,data\processed\D12_gen_bicycle.png,D12_gen_motorcycle,negative,D12,data\processed\D12_gen_motorcycle.png,3
D12_gen_bicycle,negative,D12,data\processed\D12_gen_bicycle.png,D12_gen_wheel,negative,D12,data\processed\D12_gen_wheel.png,4
D12_gen_bicycle,negative,D12,data\processed\D12_gen_bicycle.png,D12_gen_bus,negative,D12,data\processed\D12_gen_bus.png,5
D12_gen_car,negative,D12,data\processed\D12_gen_car.png,D12_gen_truck,negative,D12,data\processed\D12_gen_truck.png,1
D12_gen_car,negative,D12,data\processed\D12_gen_car.png,D12_gen_bicycle,negative,D12,data\processed\D12_gen_bicycle.png,2
D12_gen_car,negative,D12,data\processed\D12_gen_car.png,D12_gen_bus,negative,D12,data\processed\D12_gen_bus.png,3
